,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,META,META,META,META,META,META,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA
,Open,Close,High,Low,PE_ratio,EPS,Open,Close,High,Low,PE_ratio,EPS,Open,Close,High,Low,PE_ratio,EPS,Open,Close,High,Low,PE_ratio,EPS,Open,Close,High,Low,PE_ratio,EPS,Open,Close,High,Low,PE_ratio,EPS,Open,Close,High,Low,PE_ratio,EPS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-18 00:00:00-04:00,51.792524284698274,51.95488357543945,52.04508509298237,51.657227169638006,36.551693,11.8,25.18828620252743,25.153696060180664,25.273606559744692,25.139858947645326,34.682926,6.56,40.16853905044345,40.038360595703125,40.300212978224195,39.98249915999462,23.313753,6.98,123.63774608695093,123.53804779052734,123.88699563125608,123.268854023042,29.045527,19.55,38.20000076293945,38.222999572753906,38.25849914550781,38.029998779296875,45.51429,4.2,1.4992322882813083,1.5247678756713867,1.5272231575697348,1.4933394243974847,57.962616,2.14,14.921333312988281,14.900667190551758,15.043999671936035,14.81933307647705,71.21008,3.57
2016-08-19 00:00:00-04:00,51.80153795447304,51.97291564941406,52.072135582582476,51.594079658227955,36.551693,11.8,25.08221712230211,25.218271255493164,25.294369240532482,24.98767258034003,34.682926,6.56,39.89072215065597,39.88373947143555,39.962546712119455,39.74558516529021,23.313753,6.98,123.22896775217276,123.1890869140625,123.78729187922448,122.90992865378269,29.045527,19.55,38.095001220703125,37.865501403808594,38.1245002746582,37.84450149536133,45.51429,4.2,1.5240308967422378,1.528696060180664,1.5402361520210477,1.5174014847718011,57.962616,2.14,14.902667045593262,15.0,15.011333465576172,14.835332870483398,71.21008,3.57
2016-08-22 00:00:00-04:00,51.95488891093126,52.018028259277344,52.09018948072225,51.64821060146325,36.551693,11.8,25.102969843662514,25.022260665893555,25.158313028514353,24.870064708390842,34.682926,6.56,39.82687947890092,39.74907302856445,39.86628309768285,39.61839609253448,23.313753,6.98,122.95979026856506,123.77732849121094,124.45528757388014,122.74044944674668,29.045527,19.55,37.875,37.9739990234375,37.99250030517578,37.60499954223633,45.51429,4.2,1.5333613430296413,1.535080075263977,1.537289957479446,1.5151918378038705,57.962616,2.14,14.944666862487793,14.862000465393066,15.007332801818848,14.845333099365234,71.21008,3.57
2016-08-23 00:00:00-04:00,52.22547923817437,52.21645736694336,52.47803657927128,52.18037676369074,36.551693,11.8,25.040706090954167,25.100662231445312,25.209043876411904,25.026870735197768,34.682926,6.56,39.92513679243902,39.731117248535156,39.95107354516518,39.70119256786636,23.313753,6.98,124.13623745280331,123.99665832519531,124.71449057868278,123.87701581303475,29.045527,19.55,38.16550064086914,38.122501373291016,38.23500061035156,38.04999923706055,45.51429,4.2,1.5507004675156444,1.5475026369094849,1.5575880665764112,1.5430748443865814,57.962616,2.14,14.954667091369629,14.989333152770996,15.232666969299316,14.853333473205566,71.21008,3.57
2016-08-24 00:00:00-04:00,52.135279744740075,52.27058029174805,52.351759931785665,52.06312197628211,36.551693,11.8,25.036098816694313,24.911575317382812,25.077606649798145,24.830866130605447,34.682926,6.56,39.74458487642325,39.58198928833008,39.82438910010014,39.44033793288604,23.313753,6.98,124.09636290729686,123.10933685302734,124.31570372079949,122.72050057041389,29.045527,19.55,38.150001525878906,37.86249923706055,38.170501708984375,37.768001556396484,45.51429,4.2,1.5529143540325987,1.52364182472229,1.553652260772772,1.5165082570514707,57.962616,2.14,15.136667251586914,14.841333389282227,15.143333435058594,14.814666748046875,71.21008,3.57
2016-08-25 00:00:00-04:00,52.20744504142628,52.46902084350586,52.577262665920976,52.11724352274702,36.551693,11.8,24.763984580960315,24.805492401123047,24.87697740722028,24.600259779020597,34.682926,6.56,39.50218329243452,39.46726989746094,39.63784894448883,39.26427371563413,23.313753,6.98,122.75041171551547,123.51809692382812,123.99665937001086,122.730467493408,29.045527,19.55,37.79999923706055,37.96099853515625,38.02799987792969,37.73699951171875,45.51429,4.2,1.524133485176715,1.5135560035705566,1.5248713917258105,1.4946151118922935,57.962616,2.14,14.87399959564209,14.730667114257812,14.920000076293945,14.718000411987305,71.21008,3.57
2016-08-26 00:00:00-04:00,52.56823772751606,52.34273910522461,52.947077202200376,52.0360608412748,36.551693,11.8,24.768604666558726,24.66022300720215,24.89312640355535,24.514944715158954,34.682926,6.56,39.52662518913472,39.56303405761719,39.87127272543546,39.37300624885073,23.313753,6.98,123.67762788006178,124.58489227294922,124.81420520233407,123.53804874269447,29.045527,19.55,38.002498626708984,38.45000076293945,38.5,37.9900016784668,45.51429,4.2,1.5174920130020515,1.525855541229248,1.534465038331421,1.5054385997634085,57.962616,2.14,14.809332847595215,14.666000366210938,14.857333183288574,14.588000297546387,71.21008,3.57
2016-08-29 00:00:00-04:00,52.478037367256746,52.40587615966797,52.856873384590536,52.40587615966797,36.551693,11.8,24.586426449137956,24.632545471191406,24.775517254481773,24.510328479354637,34.682926,6.56,39.55455657969445,39.69271469116211,39.82737956038096,39.418392432211945,23.313753,6.98,123.97672020675758,126.16014862060547,126.34958070589597,123.97672020675758,29.045527,19.55,38.43600082397461,38.56449890136719,38.749000549316406,38.43000030517578,45.51429,4.2,1.532005271789557,1.524871587753296,1.5381548457093352,1.5224117816445053,57.962616,2.14,14.676667213439941,14.346667289733887,14.69333267211914,14.333333015441895,71.21008,3.57
2016-08-30 00:00:00-04:00,52.297637003843896,52.21645736694336,52.487055009666584,51.96390002584645,36.551693,11.8,24.397333816483776,24.443452835083008,24.558752140908872,24.328153529257143,34.682926,6.56,39.54607741954016,39.49819564819336,39.80144559829823,39.37599686227109,23.313753,6.98,126.21996284171622,125.46224212646484,126.21996284171622,124.77431858315691,29.045527,19.55,38.5525016784668,38.37900161743164,38.59199905395508,38.27799987792969,45.51429,4.2,1.522903963058891,1.5160163640975952,1.5310215239191676,1.5118345405593097,57.962616,2.14,14.407333374023438,14.089332580566406,14.407333374023438,14.034667015075684,71.21008,3.57
2016-08-31 00:00:00-04:00,51.99997533534865,51.82859420776367,52.13527242251877,51.684275250281,36.551693,11.8,24.365052385316716,24.466514587402344,24.574896226307217,24.360439427437218,34.682926,6.56,39.382480981582034,39.39495086669922,39.48073697902203,39.262778456061326,23.313753,6.98,125.22296600459458,125.74140930175781,125.84110759536851,124.72446693004882,29.045527,19.55,38.33000183105469,38.45800018310547,38.481998443603516,38.20000076293945,45.51429,4.2,1.5189681883610262,1.5088826417922974,1.5231498945007935,1.5044549667379108,57.962616,2.14,14.028667449951172,14.133999824523926,14.173333168029785,13.90999984741211,71.21008,3.57
2016-09-01 00:00:00-04:00,51.422707146958125,51.945865631103516,52.15332396214307,51.422707146958125,36.551693,11.8,24.475737509381744,24.611791610717773,24.627933443825995,24.355827000481796,34.682926,6.56,39.501191037582295,39.47226333618164,39.54658035911702,39.21939138917062,23.313753,6.98,126.00062847267746,125.791259765625,126.24987802009599,125.22297110177045,29.045527,19.55,38.54499816894531,38.53099822998047,38.60200119018555,38.337501525878906,45.51429,4.2,1.510112196642209,1.5534058809280396,1.5590635163262463,1.508882235105003,57.962616,2.14,13.934000015258789,13.38466739654541,14.073332786560059,13.366666793823242,71.21008,3.57
2016-09-02 00:00:00-04:00,52.018028259277344,52.018028259277344,52.487065876159974,51.79252960351664,36.551693,11.8,24.835470624002298,24.842390060424805,24.904650913604563,24.63254447213836,34.682926,6.56,39.66528243785095,39.74508285522461,39.75655575868089,39.56502866854444,23.313753,6.98,126.46921712281623,126.13024139404297,126.47918923439556,125.62177019439065,29.045527,19.55,38.705501556396484,38.62200164794922,38.79999923706055,38.584999084472656,45.51429,4.2,1.5566041553308978,1.5381550788879395,1.558326055056766,1.520690112710651,57.962616,2.14,13.488666534423828,13.185333251953125,13.546667098999023,13.079999923706055,71.21008,3.57
2016-09-06 00:00:00-04:00,52.117242752707654,51.963905334472656,52.13528305617696,51.60310614675869,36.551693,11.8,24.881592889198267,24.835472106933594,24.97383269439966,24.791659562942097,34.682926,6.56,39.820895298323364,40.30120849609375,40.4443515172589,39.67326205292516,23.313753,6.98,126.28976402088816,129.340576171875,129.5499524939755,126.09036741740265,29.045527,19.55,38.70199966430664,39.44350051879883,39.4739990234375,38.51100158691406,45.51429,4.2,1.5435666593766397,1.5526680946350098,1.5526680946350098,1.535695068548045,57.962616,2.14,13.267999649047852,13.522000312805176,13.550000190734863,13.266667366027832,71.21008,3.57
2016-09-07 00:00:00-04:00,51.83762496940209,52.009002685546875,52.17136197066759,51.78350406074987,36.551693,11.8,24.865453890325202,24.9876708984375,25.07991071415581,24.690198416393226,34.682926,6.56,40.29671838351037,40.299713134765625,40.42988777986242,40.08673951563682,23.313753,6.98,129.64962315869565,130.65660095214844,131.58380186094948,129.5598969829375,29.045527,19.55,39.47650146484375,39.2239990234375,39.53950119018555,39.21649932861328,45.51429,4.2,1.547748494774042,1.5297914743423462,1.5553741173559237,1.5209360072275935,57.962616,2.14,13.699999809265137,13.447333335876465,13.766667366027832,13.380666732788086,71.21008,3.57
2016-09-08 00:00:00-04:00,51.98194760483333,51.80154800415039,52.12626659721244,51.57604936350577,36.551693,11.8,24.731705842690584,24.3327693939209,24.736317041703728,24.268202051768146,34.682926,6.56,40.16155603484945,40.0428466796875,40.32116067914865,39.951573356411615,23.313753,6.98,130.5269947325174,129.8789520263672,130.6865180861183,129.42032618801068,29.045527,19.55,39.19449996948242,39.202999114990234,39.32500076293945,39.071998596191406,45.51429,4.2,1.5283157752589882,1.5408611297607422,1.543321053790575,1.5108508072888358,57.962616,2.14,13.303333282470703,13.157333374023438,13.326000213623047,13.090666770935059,71.21008,3.57
2016-09-09 00:00:00-04:00,51.224273163971965,50.701114654541016,51.882728796270854,50.701114654541016,36.551693,11.8,24.129841631983908,23.78163719177246,24.378888586280624,23.78163719177246,34.682926,6.56,39.83984698843825,39.32661819458008,39.9884810122095,39.30517166723818,23.313753,6.98,129.32064118862556,126.71846771240234,129.55991101656448,126.71846771240234,29.045527,19.55,38.96799850463867,38.00699996948242,39.04999923706055,38.00550079345703,45.51429,4.2,1.5238875295694383,1.4641127586364746,1.5324970258616464,1.4513214399762857,57.962616,2.14,13.272666931152344,12.964667320251465,13.32800006866455,12.91333293914795,71.21008,3.57
2016-09-12 00:00:00-04:00,50.51169620967529,51.45878982543945,51.60310881983365,50.159918875891705,36.551693,11.8,23.67095109187489,24.314321517944336,24.378888856590212,23.643278621314646,34.682926,6.56,39.129112114722844,39.84234619140625,39.90967672419843,39.078235590283406,23.313753,6.98,125.5818873543281,128.30369567871094,128.37347763917754,125.37251865345131,29.045527,19.55,37.86750030517578,38.574501037597656,38.632999420166016,37.79999923706055,45.51429,4.2,1.4446802643324956,1.4943695068359375,1.4973213685738034,1.4099960648560133,57.962616,2.14,13.0,13.220000267028809,13.424667358398438,12.9399995803833,71.21008,3.57
2016-09-13 00:00:00-04:00,50.96269117349349,50.989749908447266,51.09799172993454,50.556792945006414,36.551693,11.8,24.791655718072203,24.893117904663086,25.086821641477822,24.72939311150302,34.682926,6.56,39.60243887022628,39.338592529296875,39.69121973729904,39.11963321026924,23.313753,6.98,127.64567080091963,126.82813262939453,127.96471750833642,126.27978821562931,29.045527,19.55,38.438499450683594,38.050498962402344,38.49449920654297,37.95249938964844,45.51429,4.2,1.4906794294961025,1.4727224111557007,1.507898541202719,1.464358882828122,57.962616,2.14,13.137332916259766,13.069999694824219,13.232666969299316,12.896666526794434,71.21008,3.57
2016-09-14 00:00:00-04:00,50.86345314330516,50.746192932128906,51.079933268489405,50.53873467594622,36.551693,11.8,25.07299508492546,25.77401351928711,26.06456834678025,25.04301613075332,34.682926,6.56,39.27923911280644,39.425376892089844,39.718154746950404,39.27923911280644,23.313753,6.98,126.50909607759327,127.3864517211914,128.41336621677385,126.50909607759327,29.045527,19.55,38.11000061035156,38.054500579833984,38.375,37.942501068115234,45.51429,4.2,1.476166481747359,1.485759973526001,1.490679703876923,1.4638672145178653,57.962616,2.14,13.050000190734863,13.093999862670898,13.194666862487793,12.990667343139648,71.21008,3.57
2016-09-15 00:00:00-04:00,50.64699227448916,51.58506393432617,51.72938291590386,50.49365142109265,36.551693,11.8,26.25596600149968,26.65028953552246,26.687186169019203,26.1706438560347,34.682926,6.56,39.40293216908137,39.962547302246094,40.08324681476013,39.33559783086339,23.313753,6.98,127.59583722448174,127.96472930908203,128.71247798393918,127.2867625997923,29.045527,19.55,38.099998474121094,38.484500885009766,38.54349899291992,37.87900161743164,45.51429,4.2,1.4882194851479347,1.5420905351638794,1.543812434444996,1.4847755692901103,57.962616,2.14,13.099332809448242,13.361332893371582,13.501333236694336,13.09333324432373,71.21008,3.57
2016-09-16 00:00:00-04:00,51.98193806404015,51.63917922973633,51.98193806404015,51.18818203122335,36.551693,11.8,26.54651560395383,26.500394821166992,26.779418959547467,26.297468654888817,34.682926,6.56,39.85232164584635,39.799949645996094,39.85232164584635,39.58298808649145,23.313753,6.98,127.81517258892772,128.6825714111328,128.79222661415042,127.81517258892772,29.045527,19.55,38.66400146484375,38.92599868774414,39.02299880981445,38.58300018310547,45.51429,4.2,1.547502677741839,1.5457807779312134,1.5558662078642536,1.528069724667901,57.962616,2.14,13.361332893371582,13.69333267211914,13.713333129882812,13.266667366027832,71.21008,3.57
2016-09-19 00:00:00-04:00,51.65722222444527,51.35054397583008,52.090179144695696,51.27838276870381,36.551693,11.8,26.562654900367495,26.191390991210938,26.790947035535975,26.115293026378843,34.682926,6.56,39.95656133144007,39.671268463134766,40.10020665023027,39.57999514155004,23.313753,6.98,129.52003664165176,128.26380920410156,129.5499453698806,127.87498052414193,29.045527,19.55,38.99850082397461,38.755001068115234,39.09700012207031,38.54999923706055,45.51429,4.2,1.562015572493328,1.566197395324707,1.6053092621948628,1.5548820058172377,57.962616,2.14,13.800000190734863,13.755999565124512,13.961999893188477,13.666666984558105,71.21008,3.57
2016-09-20 00:00:00-04:00,51.729372439882646,51.2422981262207,51.729372439882646,51.188177228775935,36.551693,11.8,26.069178296548092,26.189088821411133,26.315918783665584,25.944654813424112,34.682926,6.56,39.901198869470555,39.89022445678711,40.038360001639326,39.814411965839724,23.313753,6.98,128.26380971996514,128.25384521484375,128.78225303299138,127.64567571677016,29.045527,19.55,38.79999923706055,39.01100158691406,39.06850051879883,38.79999923706055,45.51429,4.2,1.584154094075276,1.5519298315048218,1.584154094075276,1.5433203359959298,57.962616,2.14,13.789999961853027,13.642666816711426,13.850000381469727,13.593999862670898,71.21008,3.57
2016-09-21 00:00:00-04:00,51.87370257567703,52.09920120239258,52.18038084564361,51.48584810329538,36.551693,11.8,26.2536515655682,26.184473037719727,26.285935230429715,25.928508438226455,34.682926,6.56,39.96404287001356,40.152076721191406,40.195970566525446,39.703187474131965,23.313753,6.98,128.74236078568512,129.5499267578125,129.6197087093261,128.00457676507136,29.045527,19.55,39.162498474121094,39.48699951171875,39.53450012207031,38.95050048828125,45.51429,4.2,1.5566040500242075,1.5954699516296387,1.5984218130444638,1.556358081122241,57.962616,2.14,13.758000373840332,13.6813325881958,13.800000190734863,13.437333106994629,71.21008,3.57
2016-09-22 00:00:00-04:00,52.24351074115108,52.15331268310547,52.31567194025585,51.98193499648467,36.551693,11.8,26.36895076882405,26.43121337890625,26.505004863921165,26.288241606983952,34.682926,6.56,40.39996577782515,40.69673156738281,40.85184599370146,40.285750447600336,23.313753,6.98,130.10825153494056,129.68951416015625,130.33755683739736,129.1710708905732,29.045527,19.55,39.7135009765625,40.23500061035156,40.294498443603516,39.7135009765625,45.51429,4.2,1.6048174312066523,1.5994056463241577,1.6097371610026225,1.5903042107141987,57.962616,2.14,13.760000228881836,13.76200008392334,13.8186674118042,13.533332824707031,71.21008,3.57
2016-09-23 00:00:00-04:00,52.1984243729839,51.80154800415039,52.23450498128773,51.756448964188706,36.551693,11.8,26.38509764299796,25.990774154663086,26.470419778577174,25.72328063011784,34.682926,6.56,40.65633076974548,40.64735412597656,40.749099569424374,40.53612974245737,23.313753,6.98,127.1770811779698,127.57588195800781,128.21396776996394,126.91786713646347,29.045527,19.55,40.15650177001953,40.287498474121094,40.38750076293945,40.10599899291992,45.51429,4.2,1.601373792242911,1.5976839065551758,1.6060474363152553,1.5905503386910078,57.962616,2.14,13.732666969299316,13.829999923706055,14.01200008392334,13.711333274841309,71.21008,3.57
2016-09-26 00:00:00-04:00,51.48584177998942,51.323482513427734,51.53995924161962,51.2603431809688,36.551693,11.8,25.744034047701554,26.02997589111328,26.14758169934777,25.723281012951542,34.682926,6.56,40.39098689452014,40.03337097167969,40.40395527112598,39.92364206680703,23.313753,6.98,126.98765861925754,126.9278335571289,127.77528807993588,126.41936997123551,29.045527,19.55,40.09000015258789,39.95800018310547,40.29650115966797,39.85749816894531,45.51429,4.2,1.5794808452432514,1.5826786756515503,1.589074336468148,1.5627537864747418,57.962616,2.14,13.766667366027832,13.932666778564453,14.066666603088379,13.766667366027832,71.21008,3.57
2016-09-27 00:00:00-04:00,51.35054551826703,52.27058029174805,52.369800234109114,51.12504690047764,36.551693,11.8,26.05764853066856,26.078401565551758,26.099156359763104,25.905452570879177,34.682926,6.56,39.9924703371978,40.436370849609375,40.57403046639921,39.9924703371978,23.313753,6.98,127.22693584006548,128.30369567871094,128.62272717924407,127.04747586695791,29.045527,19.55,40.092498779296875,40.80550003051758,40.832000732421875,40.05550003051758,45.51429,4.2,1.5765289197924142,1.6367956399917603,1.639255563573258,1.575791013095332,57.962616,2.14,13.976667404174805,13.720666885375977,13.998666763305664,13.640666961669922,71.21008,3.57
2016-09-28 00:00:00-04:00,52.207441996351285,52.34273910522461,52.369801279668,52.018020538591166,36.551693,11.8,26.21675613927233,26.276710510253906,26.435824111743827,26.15680000896301,34.682926,6.56,40.10469285827473,40.4029541015625,40.41243304106352,40.03985478113384,23.313753,6.98,128.8221425227989,128.84207153320312,129.081356574919,128.01456121187726,29.045527,19.55,40.900001525878906,41.43600082397461,41.50699996948242,40.85150146484375,45.51429,4.2,1.6392553237551046,1.642699122428894,1.6439290840397032,1.6217902442275192,57.962616,2.14,13.833999633789062,13.751333236694336,13.883333206176758,13.684000015258789,71.21008,3.57
2016-09-29 00:00:00-04:00,52.144296471405944,51.774478912353516,52.46901155868195,51.603097777608276,36.551693,11.8,26.094542506459884,25.868555068969727,26.242125492822773,25.780928220606754,34.682926,6.56,40.26180801985245,40.032875061035156,40.594982683962805,39.94409418835529,23.313753,6.98,128.79221445089976,127.70549011230469,128.901884856546,127.1671178019407,29.045527,19.55,41.41299819946289,41.45249938964844,41.875,41.23149871826172,45.51429,4.2,1.6399933823876898,1.6579504013061523,1.6631162170913534,1.6247422558047508,57.962616,2.14,13.706666946411133,13.380000114440918,13.821999549865723,13.371999740600586,71.21008,3.57
2016-09-30 00:00:00-04:00,51.92782484059462,51.95488357543945,52.108224434844374,51.72036651150001,36.551693,11.8,25.933117819423902,26.069171905517578,26.142963385649306,25.780923661358063,34.682926,6.56,40.080752914614145,40.103694915771484,40.30469713589639,39.97601272853755,23.313753,6.98,127.64567132831205,127.88495635986328,128.2039878556139,127.06741057846817,29.045527,19.55,41.63050079345703,41.865501403808594,41.997501373291016,41.619998931884766,45.51429,4.2,1.6670520238721909,1.6855010986328125,1.7019821876327947,1.657212564251437,57.962616,2.14,13.480667114257812,13.60200023651123,13.665332794189453,13.303333282470703,71.21008,3.57
2016-10-03 00:00:00-04:00,51.78350781343957,51.79252624511719,51.9097865019434,51.46781109217998,36.551693,11.8,25.990774757603965,25.94696044921875,26.06917921685498,25.89161726343037,34.682926,6.56,40.02838420338891,39.9201545715332,40.07776145192838,39.713166637323546,23.313753,6.98,127.99460949465886,128.38343811035156,128.70246956305675,127.41634882283697,29.045527,19.55,41.79999923706055,41.83700180053711,41.99300003051758,41.5625,45.51429,4.2,1.6855010180180632,1.683779001235962,1.709853697009022,1.6808272573274017,57.962616,2.14,14.153332710266113,14.24666690826416,14.378000259399414,13.883333206176758,71.21008,3.57
2016-10-04 00:00:00-04:00,51.65722001649832,51.63016128540039,51.95487638108234,51.386622383012224,36.551693,11.8,26.071486877951262,26.05765151977539,26.3597352354709,25.97232937259137,34.682926,6.56,40.150579258641315,40.04035186767578,40.225394763656446,39.884738965886,23.313753,6.98,128.78224493496975,127.80519104003906,128.8919153363486,127.16711285373967,29.045527,19.55,42.045501708984375,41.701499938964844,42.118499755859375,41.51300048828125,45.51429,4.2,1.6862392855424915,1.6800895929336548,1.714527707329258,1.6675442387789288,57.962616,2.14,14.206666946411133,14.093999862670898,14.221332550048828,13.921333312988281,71.21008,3.57
2016-10-05 00:00:00-04:00,51.6752624886221,51.99095916748047,52.27959711410404,51.64820031555158,36.551693,11.8,26.14988106201671,26.069171905517578,26.209837189413633,25.986156270453424,34.682926,6.56,40.20045689024982,39.962547302246094,40.32514813606652,39.93661054896586,23.313753,6.98,127.8650097809704,128.0843505859375,128.41336179338816,127.44627239321069,29.045527,19.55,41.900001525878906,42.21799850463867,42.28350067138672,41.805999755859375,45.51429,4.2,1.6943567678645735,1.6783676147460938,1.711575882906542,1.6732019154221907,57.962616,2.14,14.149333000183105,13.897333145141602,14.210000038146973,13.874667167663574,71.21008,3.57
2016-10-06 00:00:00-04:00,52.0811653137207,52.0811653137207,52.18940369313334,51.66624521777283,36.551693,11.8,26.219066018469437,26.262880325317383,26.36664901494578,26.08762485725369,34.682926,6.56,40.10469293647226,40.05481719970703,40.24783976378853,39.92663651816765,23.313753,6.98,128.0444487179317,128.35353088378906,128.67256234021445,127.69550853787213,29.045527,19.55,42.185001373291016,42.08300018310547,42.36050033569336,42.029998779296875,45.51429,4.2,1.6581968478000686,1.6564749479293823,1.6685282470241865,1.629908308459944,57.962616,2.14,13.497332572937012,13.399999618530273,13.61400032043457,13.347332954406738,71.21008,3.57
2016-10-07 00:00:00-04:00,52.180391099260675,52.135292053222656,52.29765137162886,51.792533109827694,36.551693,11.8,26.35973172559528,26.302082061767578,26.41738138942299,26.175253856943495,34.682926,6.56,40.196968083881494,39.93661117553711,40.19746657489279,39.74259162444452,23.313753,6.98,128.65263619965305,128.60279846191406,128.86201250749838,127.94477602352542,29.045527,19.55,42.28950119018555,41.971500396728516,42.29750061035156,41.872501373291016,45.51429,4.2,1.6675436961040255,1.6444209814071655,1.6719714874169112,1.6397472212372737,57.962616,2.14,13.399999618530273,13.107333183288574,13.421333312988281,13.053333282470703,71.21008,3.57
2016-10-10 00:00:00-04:00,52.234493005178884,52.35175323486328,52.667449883049656,52.198412405147465,36.551693,11.8,26.523460570012684,26.76097869873047,26.922397078122764,26.454282018556725,34.682926,6.56,40.09720816172405,40.60794448852539,40.76804760594511,40.01291752727132,23.313753,6.98,129.2907130557491,129.8490447998047,130.30765543047687,128.81215820240027,29.045527,19.55,42.162498474121094,42.08549880981445,42.2599983215332,42.01350021362305,45.51429,4.2,1.653030914379569,1.6505711078643799,1.6618864993437454,1.6350738928248827,57.962616,2.14,13.423333168029785,13.396666526794434,13.609333038330078,13.310667037963867,71.21008,3.57
2016-10-11 00:00:00-04:00,52.21646076904204,51.58506393432617,52.33372101683514,51.31446627397249,36.551693,11.8,27.14146313890926,26.818626403808594,27.369757092152486,26.79556512902004,34.682926,6.56,40.607948586748904,40.378517150878906,40.8917459842442,40.26878824562046,23.313753,6.98,129.83907199405212,128.49313354492188,130.24784490927067,127.84507558379813,29.045527,19.55,42.05099868774414,41.54999923706055,42.06449890136719,41.41749954223633,45.51429,4.2,1.6451591304853086,1.626710057258606,1.6476189365381748,1.6141647062317446,57.962616,2.14,13.456666946411133,13.34000015258789,13.479999542236328,13.220666885375977,71.21008,3.57
2016-10-12 00:00:00-04:00,51.512908935546875,51.512908935546875,51.65722792488948,50.872493635391336,36.551693,11.8,27.060749548426916,27.058443069458008,27.206027814892636,26.922390718867923,34.682926,6.56,40.49772205227544,40.48824691772461,40.62440726491248,40.3276452897255,23.313753,6.98,128.62272447019714,128.66261291503906,129.27078238851146,128.0743876639876,29.045527,19.55,41.70000076293945,41.704498291015625,41.88349914550781,41.505001068115234,45.51429,4.2,1.62006878132509,1.6340900659561157,1.6426995649599243,1.6065395518483012,57.962616,2.14,13.396666526794434,13.434000015258789,13.592000007629395,13.361332893371582,71.21008,3.57
2016-10-13 00:00:00-04:00,51.143078178530445,51.341514587402344,51.68427338939596,50.80031937653682,36.551693,11.8,26.931617134815582,26.975431442260742,27.081506612465972,26.68487664428148,34.682926,6.56,40.203951157801036,40.10469436645508,40.228388633419186,39.83236986589253,23.313753,6.98,127.82513845834694,127.4363021850586,127.86501169030723,126.3695144775551,29.045527,19.55,41.45000076293945,41.4640007019043,41.59000015258789,41.06050109863281,45.51429,4.2,1.6149028562220125,1.6075232028961182,1.6185926242371544,1.5669354028427251,57.962616,2.14,13.366666793823242,13.349332809448242,13.393333435058594,13.136667251586914,71.21008,3.57
2016-10-14 00:00:00-04:00,51.52192856391808,51.79252624511719,52.08116767134393,51.52192856391808,36.551693,11.8,27.182964366834288,27.125314712524414,27.249838176953084,27.010015403904664,34.682926,6.56,40.272776513120654,40.1306266784668,40.40445042704418,40.01690985496332,23.313753,6.98,128.10430137118558,127.49612426757812,128.56291201380583,127.1970293780659,29.045527,19.55,41.75400161743164,41.14799880981445,41.7869987487793,41.14799880981445,45.51429,4.2,1.6272020761010253,1.623266339302063,1.6382714971295669,1.6136728488970342,57.962616,2.14,13.37733268737793,13.100666999816895,13.428667068481445,13.08666706085205,71.21008,3.57
2016-10-17 00:00:00-04:00,51.73840407376193,51.612125396728516,51.82860214568983,51.296425263309104,36.551693,11.8,27.056138669297912,27.106870651245117,27.17374270818135,26.9293087144299,34.682926,6.56,40.19996077722719,40.24235534667969,40.574034536805186,40.09222963498056,23.313753,6.98,127.81515745075473,127.15714263916016,128.0843512059691,126.93780183313127,29.045527,19.55,41.07500076293945,40.647499084472656,41.099998474121094,40.58399963378906,45.51429,4.2,1.623020453585274,1.6139189004898071,1.6382715810823014,1.6117050630888943,57.962616,2.14,13.136667251586914,12.93066692352295,13.22599983215332,12.800000190734863,71.21008,3.57
2016-10-18 00:00:00-04:00,51.89174243721837,52.009002685546875,52.27058191611202,51.78350406074987,36.551693,11.8,27.252145681201387,27.088420867919922,27.259063358486422,27.083807910177967,34.682926,6.56,40.609938440756736,40.97304153442383,41.33813478663032,40.56604840520527,23.313753,6.98,128.29370669891958,128.18405151367188,129.0015820353182,127.62571980532333,29.045527,19.55,41.105499267578125,40.88249969482422,41.16299819946289,40.750999450683594,45.51429,4.2,1.6363033044933737,1.638517141342163,1.6478646610069783,1.6296616766514218,57.962616,2.14,13.065999984741211,13.273332595825195,13.29800033569336,12.883999824523926,71.21008,3.57
2016-10-19 00:00:00-04:00,51.837613806045084,51.89173126220703,52.17135073543951,51.77447447996601,36.551693,11.8,27.03768668874579,27.007709503173828,27.155292471005836,26.242122197797375,34.682926,6.56,41.04237443543127,41.23988342285156,41.38752047768226,41.04237443543127,23.313753,6.98,128.35353887906734,129.71942138671875,130.07834130566889,128.21395975575248,29.045527,19.55,41.02000045776367,40.884498596191406,41.03350067138672,40.75849914550781,45.51429,4.2,1.6274482757717972,1.6350737810134888,1.6426994035507954,1.619084629223466,57.962616,2.14,13.315999984741211,13.570667266845703,13.77733325958252,13.204000473022461,71.21008,3.57
